CODBEN,DESCRIPCION,PORCMAX,MONTOMAX,TIPO,USUARIO,FECMOD,APLICONCEPTO,APLICAL,PRIORIDAD,ORIGEN_BENEFICIO,Vigencia
923,IP -908 Camara de Comercio de Santiago (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1083,IP- 934 Monticello M. D. (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1084,IP- 935  Caja los Heroes M. D. (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1085,IP- 936 Cam. De Com. M D. (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1086,IP- 937 Fach M. D. (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1087,IP- 938  Ej. de Chile M. D.(50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1088,IP- 939 Caja los Andes M. D.(50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1089,IP- 940 Bomberos M. D. (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1090,IP- 941 Benefis M. D. (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1091,IP -239 Beca Marzo Dip.  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1092,IP -102 Beca por Resolución Rectoría IACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1093,IP -240 Beca Esp. M. Dip.  (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1094,IP -241 Beca Esp. Reinc. Dip.  (100%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1095,IP- 942  Caja los Heroes AD. (25%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1096,IP -242 Beca Ex Alumno (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1097,IP - 245  B. Fun. Pub. FP   (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1098,IP - 245  B. Fun. Pub. FP   (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1099,IP - 104  Beca Funcionario,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1100,IP - 104  Beca Funcionario,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1101,IP-  107 Beca Resolucion (30% ),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1102,IP  - 105 Beca Especial Dip.,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1103,IP - 246  PEM Julio 2016   (5%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1104,IP- 943  Caja losAndes AD. (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1105,IP- 944  ACHS (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1106,IP- 945  Mundo ACHS (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1107,IP- 946  Banco Estado (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1108,IP- 947  Caja losAndes Dip. (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1109,IP- 948  Caja losAndes Dip. (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1110,IP- 949  Banco Estado Dip.(40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1111,IP- 950  Banco Estado Dip.(50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1112,IP- 951  ACHS Dip.  (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1113,IP- 952  Mundo ACHS Dip.  (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1114,IP- 953  ACHS Dip.  (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1115,IP- 954  Mundo ACHS  (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1116,"IP  - 106 Beca Especial Vicerrectoria Adm. Y Com.
",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1118,IP- 955 CMR  (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1119,IP - 247  PEM Agosto 2016   (5%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1120,IP- 956 IST (100%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1121,IP- 957 IZIT AG(25%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1122,IP- 958  Caja losAndes Dip. (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1123,IP- 959  Caja los Heroes Dip. (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1124,IP- 960  Banco Estado Dip.(30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1125,"IP- 961 IST Dip. (30%)
",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1126,IP- 962  ACHS Dip.  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1127,IP- 963  Mundo ACHS Dip.  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1128,IP- 108  Servicio Publico Dip.  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1129,IP- 109 Cheque/ Contado  (10%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1130, IP-201 ZONA EXTREMA (25%) 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1131,"IP- 901 Caja los Andes  AD.(20%)
",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1132,IP- 110 Beca. Perd. Sus. Econ (10%-30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1133,IP -248 Contado-Cheque DIP (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1134,IP - 902 IZIT (25%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1135,IP - 111 Reincorporacion (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1136,IP-101 Renovación Becas,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1137,IP -102 Beca por Resolución Rectoría IACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1138,IP - 103  Beca Funcionario (Sindicato),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1139,IP  - 104 Beca Especial Dip.,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1140, IP-102 Beca por Resolución Rectoría IACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1141,IP - 106 Reincorporacion (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1142,IP -202 Egresados IACC-UNIACC (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1143,IP- 203 Alumno Nuevo (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1144,IP- 204 BES (5%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1145,IP 205 Cheque (10%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1146,IP - 206 Contado (15%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1147,IP 207 Cheque (5%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1148,IP - 208 Contado (10%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1149,IP- 209 DIP. Cheque(50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1150,IP- 210 DIP. Cuponera(40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1400,IP- 910  MUNDO ACHS DIPLOMADO.  (30%) 2018,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1401,IP- 911  MUNDO ACHS  (20%) 2018,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1402,IP- 912 IST  (20%) 2018,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1403,IP- 913 SENADIS  (40%) 2018 ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1404,IP- 914 CAJA ARAUCANA  (20%) 2018,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1405,IP- 915 CAJA ARAUCANA DIPLOMADO (30%) 2018,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1406,IP - 916 FACH (20%) 2018,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1555,IP- 904  CAJA LOS HÉROES (25%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1556,IP- 905  CAJA LOS ANDES DIPLOMADO. (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1557,IP- 906  CAJA LOS HÉROES DIPLOMADO. (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1558,IP- 907  BANCO ESTADO DIPLOMADO. (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1559,IP- 908 IST DIPLOMADO. (30%) 2016,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1560,IP- 909  ACHS DIPLOMADO.  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1561,IP- 910  MUNDO ACHS DIPLOMADO.  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1562,IP- 911  MUNDO ACHS  (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1563,"IP- 912 IST  (20%)
",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1564,IP- 913 SENADIS  (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1565,CAJA  LA  ARAUCANA ,30.00000,,BECA,8768,2023-05-23 16:00:00.000,A,SALDO,2,INTERNO,SI
1566,IP- 915 CAJA ARAUCANA DIPLOMADO (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1567,IP - 916 FACH (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1568,IP- 917 CAJA LOS ANDES  DIPLOMADO (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1569,IP -918 CAJA GABRIELA MISTRAL (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1570,IP -919 CAJA GABRIELA MISTRAL DIPOMADO (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1571,IP- 920 MONTICELLO  (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1572,IP- 921 EJÉRCITO DE CHILE (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1573,EJERCITO DE CHILE,30.00000,,BECA,8938,2022-04-29 12:22:00.000,A,SALDO,2,INTERNO,NO
1574,IP -923 BOMBEROS (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1575,IP -924 BOMBEROS DIPLOMADO (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1576,IP- 925 BENEFIS (25%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1577,IP- 926 BENEFIS DIPLOMADO (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1578,PODER JUDICIAL GO INTEGRO,30.00000,,BECA,1,2021-09-27 19:52:00.000,A,SALDO,2,INTERNO,SI
1579,IP- 928 SML (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1580,IP- 929 FINNING (20%) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1581,IP - 930 NEXXO S.A  (20%) 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1582,IP - 931 AFUBACH BCO CHILE (20%) 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1583,IP- 932 AFUBACH  BCO CHILE  DIP (30%) 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1584,IP- 933 AFUBACH  BCO ITAU (20%) 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1585,"IP- 934 AFUBACH  BCO ITAU DIPLOMADO  (30%) 2017
IP- 934 AFU",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1586,IP -935 BENEFIS (20%) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1587,IP -936 BENEFIS DIPLOMADO (30%) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1588,"IP- 937 EDUGLOBAL (20%) 2017
",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1589,"IP- 938 EDUGLOBAL DIPLOMADO (30%) 2017
IP- 938 EDUGLOBAL DI",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1590,IP - 939 BECA FUNCIONARIO IACC 50% ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1591, IP -940  BECA ADICIONAL MAYO  5% 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1592,"IP - 941 CONVENIO CLUB METRO  (20%) 2017
",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1593,IP - 942  BECA  ADICIONAL JUNIO 5% 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1594,IP- 943 BECA ADICIONAL JULIO ( 5% )2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1595,IP- 944 BECA ADICIONAL AGOSTO ( 5% )2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1596,IP- 945 BECA EXTRA CARR.DIFICIL  ( 5% ) 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1597,IP- 946 BECA ( 5% ) EXTRA SEPTIEMBRE 2017,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1598,ESCUELA CAMARA DE COMERCIO DE SANTIAGO,20.00000,,BECA,1,2021-09-27 19:50:00.000,A,SALDO,2,INTERNO,SI
1599,IP-948 PIDENCO S.A (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1600,IP-949 SINDICATO DE TRABAJADORES S.A (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1601,IP-950 ANATISEL DEL (ISL) (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1602,IP-951 SENAME (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1603,IP-952 RGM MALLAS DEL ALAMBRE (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1604,IP-953 BECA DESCUENTO ESPECIAL CLIENTE BANCO ESTADO ( DIPLOM,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1605,IP-954 BECA DESCUENTO ESPECIAL CLIENTE BANCO ESTADO ( DIPLOM,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1606,IP-955 BECA DESCUENTO ESPECIAL CLIENTE BANCO ESTADO ( DIPLOM,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1607,IP-956 BECA 5% EXTRA EN CARRERA TELEMATICA PEM MARZO ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1608,IP-957 BECA ESPECIAL CONVENIO AFUBACH ( diplomado ) 2018 35%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1609,CONVENIO AFUBACH BANCO CHILE,30.00000,,BECA,1,2021-09-27 19:25:00.000,A,SALDO,2,INTERNO,SI
1610,IP-959 BECA ESPECIAL CONVENIO ANFUTEL ( diplomado ) 2018 35%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1611,IP-960 BECA ESPECIAL CONVENIO ANFUTEL ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1612,IP-961 BECA ESPECIAL CONVENIO ANSOG ( diplomado ) 2018 35%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1613,IP-962 BECA ESPECIAL CONVENIO ANSOG ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1614,IP-963 BECA ESPECIAL CONVENIO CAJA LOS HEROES ( diplomado ) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1823,Reconocimiento Entrada Intermedia Magister y Postitulo,,2500000.00,BECA,7872,2024-03-04 14:39:00.000,A,TOTAL,1,INTERNO,SI
1825,BECA INTERCAMBIO ARANCEL,100.00000,,BECA,8768,2022-03-03 09:43:00.000,A,TOTAL,2,INTERNO,SI
1826,BECA INTERCAMBIO MATRICULA,99.99950,,BECA,8768,2022-03-03 09:50:00.000,M,TOTAL,2,INTERNO,SI
1827,BENEFICIO RAYEN GODOY 209436647,,1150000.00,BECA,8768,2022-03-03 11:39:00.000,A,TOTAL,1,EXTERNO,SI
1828,PAGO CONTADO CAMBIO DE CARRERA,5.00000,,BECA,8768,2024-02-29 11:27:00.000,A,SALDO,6,INTERNO,SI
1829,MENOR CARGA POSTGRADO MATRICULA,100.00000,,BECA,8768,2022-03-18 18:13:00.000,M,TOTAL,2,INTERNO,SI
1830,Descuento 1er año cambio carrera excepcional no renovable,,300000.00,BECA,8938,2022-03-24 11:25:00.000,A,TOTAL,3,INTERNO,NO
1831,RESOLUCION CAMBIO CARRERA JORNADA,,3300000.00,BECA,7872,2025-09-10 16:06:00.000,A,SALDO,2,INTERNO,SI
1832,RESOLUCION CAMBIO CARRERA JORNADA MAT,100.00000,,BECA,7872,2025-09-10 16:06:00.000,M,SALDO,2,INTERNO,SI
1833,FUERZA AEREA DE CHILE FACH,30.00000,,BECA,8938,2022-04-29 12:30:00.000,A,SALDO,2,INTERNO,SI
279,CUOTA FACTURA BANCOESTADO MICROEMPRESAS S.A. ASESORÍAS FRAS.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
280,CUOTA FACTURA BANCOESTADO CENTRO DE SERVICIOS S.A,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
281,CUOTA FACTURA BANCOESTADO CONTACTO 24 HORAS S.A,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
282,CUOTA FACT. SOC.DE SERVICIOS TRANSAC CAJA VECINA SA(BCOEST),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
283,CUOTA FACTURA SOC.DE PROMOCIÓN DE PROD.BANCARIOS SA(BCOEST),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
284,CUOTA FACTURA FACTORING SECURITY SA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
285,CUOTA FACTURA Capital SA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
286,Beca Colaborador Corredores de Seguros Security Ltda,10.00000,,BECA,1,2018-12-19 00:00:00.000,A,SALDO,3,INTERNO,NO
287,Beca Colaborador BCI Seguros Generales S.A.,10.00000,,BECA,1,2018-12-19 00:00:00.000,A,SALDO,3,INTERNO,NO
288,CLIENTE INSTITUCIONAL PAGO MIXTO,100.00000,,FINANCIAMIENTO,1,2019-01-24 00:00:00.000,A,TOTAL,2,EXTERNO,NO
289,Beca Dscto 10 postulantes nuevos Carreras Elearning ARA,10.00000,,BECA,1,2019-03-12 00:00:00.000,A,SALDO,3,INTERNO,NO
290,Beca 10 Arancel Estudiantes sin Beneficios,10.00000,,BECA,1,2019-03-14 00:00:00.000,A,TOTAL,1,INTERNO,NO
291,Beca de Continuidad de Estudios U Arcis,,1458922.00,FINANCIAMIENTO,1,2019-07-01 00:00:00.000,A,SALDO,2,EXTERNO,NO
293,BECA MATRICULA 100 ALUMNO PET,100.00000,,BECA,31986,2019-08-26 00:00:00.000,M,TOTAL,1,INTERNO,NO
294,DECRETO RECTORIA N57,,1150000.00,BECA,31986,2019-08-19 00:00:00.000,A,SALDO,3,INTERNO,NO
300,beca deportes,,100000.00,FINANCIAMIENTO,70,2020-01-13 19:16:00.000,A,TOTAL,1,EXTERNO,NO
710,101 RENOVACIÓN DE BECAS,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
711,102 COMPLEMENTARIA (FONDO UNIACC),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
712,201 TALENTO JOVEN,100.00000,,BECA,1,2021-09-22 17:34:00.000,M,SALDO,3,INTERNO,NO
713,305 PLAN HIJO O PARIENTE DE ALUMNO PROYECTO XXI,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
714,204 BECA FUNCIONARIO ADMINISTRATIVO,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
715,FURIA AUDIOVISUAL,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
716,FESTIVAL TEATRO ESCOLAR,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
717,BECA ROJO,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
718,PUNTAJE DACC ENTRE 71% y 85%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
719,PUNTAJE DACC DESDE 86%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
720,Pago Anticipado (5% No renovable),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
721,205 Beca 17% plan contado,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
722,206 Beca 16% (entre 2 y 9 cheques),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
723,207 Beca 15% (entre 10 y 12 cheques),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
724,208 Beca 15% (entre 2 y 9 cuponeras),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
725,209 Beca 14% (entre 10 y 12 cuponeras),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
726,210 Egresados IACC-UNIACC (solo para IACC 30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
727,211 Beca 10% en Dipl. (para alms o ex alms IACC),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
728,212 Renovación Plan promo 2012,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
729,213 Beca 20% alms nuevos ICOL (promo ago-nov 2012),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
730,214 Beca 30% alms nuevos MBA (promo ago-nov 2012),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
731,215 Beca 10% alms nuevos LAP (promo ago-nov 2012),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
732,216 Beca 10% alms nuevos PSICOL (sep-nov 2012),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
733,217 Beca por Resolución Rectoría IACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
734,901 Aso. Regional de Mun. de Aysen AREMU (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
735,903 IST y empresas asociadas (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
736,904 Salco Brand y filiales (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
737,905 Convenio tarjeta INTEGRO (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
738,906 Convenio EASY (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
739,907 Convenio INTELLIMEDIA (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
740,908 Convenio BCI (20%) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
741,909 Convenio UNIMARC (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
742,910 Convenio Ejercito de Chile (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
